"genes"	"cluster"	"ref"	"rank"	"scores"	"logfoldchanges"	"pvals"	"pvals_adj"	"gene_names"	"asct_cell_types"
"ENSG00000116824"	"plasma cell"	"rest"	23227	-2.8575368	-28.648035	0.00639176084083	0.126662702246772	"CD2"	"CD4+ T"
"ENSG00000116824"	"plasma cell"	"rest"	23227	-2.8575368	-28.648035	0.00639176084083	0.126662702246772	"CD2"	"CD8+ T"
"ENSG00000116824"	"enterocyte of epithelium of large intestine"	"rest"	24312	-5.876777	-6.335243	1.66724719046273e-08	7.1788664740665e-07	"CD2"	"CD4+ T"
"ENSG00000116824"	"enterocyte of epithelium of large intestine"	"rest"	24312	-5.876777	-6.335243	1.66724719046273e-08	7.1788664740665e-07	"CD2"	"CD8+ T"
"ENSG00000116824"	"brush cell of epithelium proper of large intestine"	"rest"	24067	-2.1249115	-28.64744	0.0436575144376539	0.98839978386086	"CD2"	"CD4+ T"
"ENSG00000116824"	"brush cell of epithelium proper of large intestine"	"rest"	24067	-2.1249115	-28.64744	0.0436575144376539	0.98839978386086	"CD2"	"CD8+ T"
"ENSG00000116824"	"stromal cell"	"rest"	24349	-22.99637	-4.808687	6.8539142188431e-109	2.54303133341695e-107	"CD2"	"CD4+ T"
"ENSG00000116824"	"stromal cell"	"rest"	24349	-22.99637	-4.808687	6.8539142188431e-109	2.54303133341695e-107	"CD2"	"CD8+ T"
"ENSG00000135218"	"brush cell of epithelium proper of large intestine"	"rest"	4573	-0.02418776	-0.05323527	0.980800435039452	0.98839978386086	"CD36"	"endothelial"
"ENSG00000135218"	"stromal cell"	"rest"	23413	-8.771616	-3.0216315	2.61164220780629e-18	1.70164485885729e-17	"CD36"	"endothelial"
"ENSG00000135218"	"pericyte"	"rest"	109	13.549128	4.824376	1.14097167668858e-34	2.40135194092027e-32	"CD36"	"endothelial"
"ENSG00000135218"	"natural killer cell"	"rest"	22879	-2.7647088	-4.2285504	0.00607405294706581	0.0633185007043828	"CD36"	"endothelial"
"ENSG00000135218"	"B cell"	"rest"	21161	-5.270816	-1.9204189	1.47287214708974e-07	8.14097817501673e-07	"CD36"	"endothelial"
"ENSG00000135218"	"IgA plasma cell"	"rest"	19982	-8.596343	-4.3462105	1.42091466266397e-17	7.38403801070204e-17	"CD36"	"endothelial"
"ENSG00000135218"	"conventional dendritic cell"	"rest"	2132	2.413065	1.4545702	0.0164080950913238	0.137469881111729	"CD36"	"endothelial"
"ENSG00000135218"	"endothelial cell of lymphatic vessel"	"rest"	197	6.1589704	3.5613265	6.04438696511496e-09	7.1288726263921e-07	"CD36"	"endothelial"
"ENSG00000135218"	"nan"	"rest"	20994	-12.519737	-0.78233904	6.40102516772541e-36	4.01527822314615e-35	"CD36"	"endothelial"
"ENSG00000135218"	"consensus molecular subtype 2 epithelial cell"	"rest"	22418	-3.9923391	-3.7925441	7.34806828151369e-05	0.000642765098620119	"CD36"	"endothelial"
"ENSG00000135218"	"enterocyte of epithelium of large intestine"	"rest"	22147	-2.163321	-2.9217534	0.031534089569619	0.190940789373184	"CD36"	"endothelial"
"ENSG00000135218"	"smooth muscle cell of large intestine"	"rest"	22992	-3.404715	-2.683665	0.000702716741254065	0.00469902123280656	"CD36"	"endothelial"
"ENSG00000135218"	"glial cell"	"rest"	21968	-2.7181423	-2.1814003	0.00674644730474612	0.0358528002825581	"CD36"	"endothelial"
"ENSG00000135218"	"plasma cell"	"rest"	16737	-1.2392534	-25.985687	0.221537453449832	0.695127901818255	"CD36"	"endothelial"
"ENSG00000135218"	"myofibroblast"	"rest"	23298	-4.487641	-2.5180814	7.79008503647673e-06	3.89647891990459e-05	"CD36"	"endothelial"
"ENSG00000135218"	"T-helper 17 cell"	"rest"	22497	-2.5180054	-2.6267335	0.0122139163605066	0.0791586286236816	"CD36"	"endothelial"
"ENSG00000135218"	"T follicular helper cell"	"rest"	22561	-2.7042341	-4.13873	0.00727625888360916	0.0600549642949405	"CD36"	"endothelial"
"ENSG00000135218"	"gamma-delta T cell"	"rest"	22688	-2.215848	-25.988234	0.0282183469111136	0.256009929947205	"CD36"	"endothelial"
"ENSG00000135218"	"endothelial tip cell"	"rest"	345	13.533793	3.9732583	4.31907934444202e-38	2.826970592901e-36	"CD36"	"endothelial"
"ENSG00000135218"	"mast cell"	"rest"	21343	-2.101133	-2.678722	0.0364331873537135	0.224733820037285	"CD36"	"endothelial"
"ENSG00000135218"	"consensus molecular subtype 3 epithelial cell"	"rest"	23673	-4.4320474	-3.4777632	1.0647617191571e-05	6.79965802027243e-05	"CD36"	"endothelial"
"ENSG00000135218"	"consensus molecular subtype 1 epithelial cell"	"rest"	23506	-4.0757136	-2.9906132	5.04408991452157e-05	0.000316084217590169	"CD36"	"endothelial"
"ENSG00000135218"	"goblet cell"	"rest"	23144	-2.2689226	-5.5234685	0.024569535584213	0.244161291638085	"CD36"	"endothelial"
"ENSG00000135218"	"endothelial stalk cell"	"rest"	1688	4.1676316	1.7398989	3.43829735415372e-05	0.000352699964723987	"CD36"	"endothelial"
"ENSG00000135218"	"regulatory T cell"	"rest"	22979	-5.458391	-3.8940494	5.80428564721888e-08	5.67050139220496e-07	"CD36"	"endothelial"
"ENSG00000135218"	"epithelial cell of large intestine"	"rest"	23647	-9.741353	-3.8002107	3.84254613782844e-22	2.85402864036944e-21	"CD36"	"endothelial"
"ENSG00000135218"	"CD4-positive, alpha-beta T cell"	"rest"	21952	-6.752579	-2.8924482	1.80065299333274e-11	1.39603500092809e-10	"CD36"	"endothelial"
"ENSG00000135218"	"T cell"	"rest"	23249	-2.9814665	-25.991228	0.00313048807682574	0.0329571953029856	"CD36"	"endothelial"
"ENSG00000135218"	"CD8-positive, alpha-beta T cell"	"rest"	22227	-5.276061	-2.7706246	1.49406108212128e-07	1.1687282043867e-06	"CD36"	"endothelial"
"ENSG00000135218"	"myeloid cell"	"rest"	306	21.886852	3.256426	3.16580473373639e-99	2.29347052728309e-97	"CD36"	"endothelial"
"ENSG00000139292"	"gamma-delta T cell"	"rest"	20734	-1.4771544	-23.959236	0.141744774700813	0.645144841451464	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"conventional dendritic cell"	"rest"	22284	-1.5016351	-23.959356	0.135239024589884	0.576139280124629	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"myofibroblast"	"rest"	22949	-3.7873046	-4.945944	0.000160605486552104	0.000665143740234618	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"goblet cell"	"rest"	19573	-1.0557495	-1.9319122	0.292255560683305	0.941141736441898	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"epithelial cell of large intestine"	"rest"	5095	5.122001	1.1484829	3.11061057429812e-07	1.0654103052878e-06	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"enterocyte of epithelium of large intestine"	"rest"	20965	-1.7276607	-23.960566	0.0855624831944178	0.371562160211405	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"glial cell"	"rest"	21763	-2.5707324	-23.966547	0.0104680845163194	0.0515361595848804	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"consensus molecular subtype 2 epithelial cell"	"rest"	3140	1.0481194	0.6352731	0.29480595490966	0.588454957335004	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"plasma cell"	"rest"	13407	-0.8261384	-23.95675	0.412990110236718	0.900083962803003	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"pericyte"	"rest"	22907	-2.2602007	-23.964073	0.024424573143123	0.12809914687781	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"brush cell of epithelium proper of large intestine"	"rest"	17298	-0.61434716	-23.956245	0.544536912840312	0.98839978386086	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"stromal cell"	"rest"	22985	-7.0269384	-24.03531	2.56582042681014e-12	1.25208754547557e-11	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"CD4-positive, alpha-beta T cell"	"rest"	20990	-5.530688	-24.00551	3.60067025305091e-08	2.05437633928453e-07	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"T-helper 17 cell"	"rest"	21907	-2.1264105	-23.963104	0.0342614484997328	0.172288157296082	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"consensus molecular subtype 3 epithelial cell"	"rest"	11907	0.20672238	0.112833135	0.836256315958304	0.919312537994184	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"B cell"	"rest"	20451	-4.5240855	-3.4477966	6.37495164762996e-06	2.91566259882424e-05	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"mast cell"	"rest"	20473	-1.8223557	-23.96112	0.0697167415090712	0.339665641030226	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"endothelial cell of lymphatic vessel"	"rest"	22050	-1.287363	-23.958366	0.200598311374779	0.865184364491497	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"consensus molecular subtype 1 epithelial cell"	"rest"	21277	-1.7138087	-1.4086487	0.0868306825346391	0.218005376738038	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"IgA plasma cell"	"rest"	16686	-5.954951	-5.7829504	2.97039210305283e-09	8.91994499433356e-09	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"T cell"	"rest"	21652	-1.9875035	-23.96216	0.0478767635001158	0.250399165400991	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"nan"	"rest"	226	18.246048	1.9834247	4.02425205431697e-74	4.71213859252252e-73	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"smooth muscle cell of large intestine"	"rest"	22255	-2.6647186	-4.3229527	0.00792339654374137	0.0379223295861403	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"CD8-positive, alpha-beta T cell"	"rest"	20514	-3.515164	-2.8986647	0.000450570900863189	0.00203670393883982	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"T follicular helper cell"	"rest"	21099	-1.9428048	-23.96187	0.0531275966153568	0.256741319035495	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"regulatory T cell"	"rest"	20747	-3.0198903	-2.5886133	0.0025691428652266	0.0107771570294918	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"endothelial stalk cell"	"rest"	22722	-2.58787	-23.966692	0.00996460755587408	0.0501360591495722	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"myeloid cell"	"rest"	22233	-5.9237804	-24.012709	3.6140027937451e-09	2.17160384460972e-08	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"endothelial tip cell"	"rest"	23003	-3.3754306	-23.974407	0.000773739805033117	0.00378331335871791	"LGR5"	"epithelial stem cells"
"ENSG00000139292"	"natural killer cell"	"rest"	21459	-1.976422	-23.962088	0.0491360662303222	0.282460070861099	"LGR5"	"epithelial stem cells"
"ENSG00000142156"	"nan"	"rest"	24157	-40.261333	-1.2482775	0	0	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"endothelial tip cell"	"rest"	22739	-2.9791975	-0.6114372	0.00294261460228264	0.0123565519264067	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"mast cell"	"rest"	24292	-5.629221	-4.3875566	4.77149212773279e-08	3.4161644811281e-06	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"regulatory T cell"	"rest"	24291	-11.882474	-3.655221	5.98653384896618e-31	3.27702325983543e-29	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"B cell"	"rest"	24245	-16.559748	-4.525522	7.70312291139073e-58	4.39401969062367e-56	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"IgA plasma cell"	"rest"	23892	-18.812761	-4.020979	4.48204257628537e-74	1.7564139238753e-72	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"myeloid cell"	"rest"	24292	-15.460771	-2.6895406	7.16060490615006e-52	2.43480512783771e-50	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"brush cell of epithelium proper of large intestine"	"rest"	23214	-1.5741096	-2.6060042	0.125250614267408	0.98839978386086	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"myofibroblast"	"rest"	72	33.010773	3.4843261	1.16017217577302e-188	3.93395048601702e-186	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"gamma-delta T cell"	"rest"	24276	-4.747544	-5.138665	4.60802744567279e-06	0.000279851696663322	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"endothelial cell of lymphatic vessel"	"rest"	24096	-3.0019596	-2.0925179	0.00316566160254634	0.0643517588381068	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"goblet cell"	"rest"	24262	-4.475085	-3.4109035	1.3106819599549e-05	0.00059147854658667	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"consensus molecular subtype 2 epithelial cell"	"rest"	24250	-9.222408	-4.7006593	4.62637430377235e-19	3.06924734381245e-17	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"consensus molecular subtype 1 epithelial cell"	"rest"	3388	3.7084677	0.640995	0.000216745282216298	0.00118039314980536	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"pericyte"	"rest"	34	18.905107	3.6517978	2.01075914081747e-62	1.29185983326099e-59	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"CD4-positive, alpha-beta T cell"	"rest"	24255	-17.155195	-4.358453	4.40060681423224e-62	2.85735145645388e-60	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"conventional dendritic cell"	"rest"	24323	-4.6087155	-4.039588	8.02383894676463e-06	0.000203843916801573	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"T follicular helper cell"	"rest"	24283	-6.3426504	-5.773657	9.56974974844616e-10	5.07904065996879e-08	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"consensus molecular subtype 3 epithelial cell"	"rest"	3836	3.6966279	0.60576534	0.000226844808433647	0.00112450541179676	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"enterocyte of epithelium of large intestine"	"rest"	24295	-5.583488	-5.1261306	7.2434836244816e-08	2.8294785473295e-06	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"T cell"	"rest"	24315	-5.934822	-3.8198614	7.88345867321873e-09	3.8960882600802e-07	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"stromal cell"	"rest"	12	84.30901	4.470265	0	0	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"endothelial stalk cell"	"rest"	23533	-3.7485278	-1.0740095	0.000192571139173625	0.00163584961439975	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"plasma cell"	"rest"	23136	-2.780655	-28.286022	0.00783555000506158	0.144049034505703	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"smooth muscle cell of large intestine"	"rest"	293	11.3081875	1.9682949	4.68502500938561e-28	3.6196266006057e-26	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"CD8-positive, alpha-beta T cell"	"rest"	24294	-14.0661745	-4.926984	3.82381067888731e-42	2.55066977908073e-40	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"glial cell"	"rest"	640	6.070601	1.378411	1.9299225158686e-09	4.37891526974127e-08	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"epithelial cell of large intestine"	"rest"	22312	-4.9856315	-0.4805838	6.35959981655776e-07	2.12253273986932e-06	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"T-helper 17 cell"	"rest"	24294	-6.581077	-4.2677546	1.78471967445036e-10	8.94705259384624e-09	"COL6A1"	"fibroblasts"
"ENSG00000142156"	"natural killer cell"	"rest"	24291	-5.784653	-3.570454	1.77666531122799e-08	1.12957049240417e-06	"COL6A1"	"fibroblasts"
"ENSG00000142173"	"CD4-positive, alpha-beta T cell"	"rest"	24245	-16.87484	-3.9520934	2.87448085554149e-60	1.79024427569362e-58	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"B cell"	"rest"	24272	-17.111982	-5.0864534	2.90078322030756e-61	1.79290434279972e-59	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"T follicular helper cell"	"rest"	24187	-5.593683	-3.2999983	5.03732335348761e-08	2.01939593353114e-06	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"brush cell of epithelium proper of large intestine"	"rest"	24033	-2.0862372	-28.704136	0.0473167059663667	0.98839978386086	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"plasma cell"	"rest"	23168	-2.805525	-28.704735	0.00733839776238726	0.138240465255342	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"natural killer cell"	"rest"	24265	-5.6222615	-3.2288432	4.16509397838594e-08	2.40393863802162e-06	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"consensus molecular subtype 3 epithelial cell"	"rest"	24317	-9.110627	-2.8503892	5.8454608136644e-19	1.4824611529418e-17	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"endothelial tip cell"	"rest"	2361	4.665911	0.805978	3.33848590192589e-06	2.54387624249746e-05	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"endothelial stalk cell"	"rest"	21579	-1.6516912	-0.43152267	0.0989953792229478	0.308156724257178	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"myofibroblast"	"rest"	22	45.913166	4.2778616	2.79411909086475e-318	4.01268373611859e-315	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"nan"	"rest"	24162	-40.670555	-1.3002098	0	0	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"conventional dendritic cell"	"rest"	24321	-4.5935345	-3.8279254	8.6223780273216e-06	0.000217017254803123	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"regulatory T cell"	"rest"	24307	-12.267215	-3.915955	1.04502578511435e-32	6.19253871790816e-31	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"consensus molecular subtype 1 epithelial cell"	"rest"	24265	-7.838262	-2.217214	1.36559430796135e-14	3.0171601298252e-13	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"epithelial cell of large intestine"	"rest"	24349	-22.222397	-4.093538	2.03398233524372e-102	8.74254308673243e-101	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"gamma-delta T cell"	"rest"	24258	-4.6340165	-4.377819	7.35752755730018e-06	0.000420671376543154	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"myeloid cell"	"rest"	24308	-16.032774	-2.8600433	2.12025822745612e-55	7.68011637464594e-54	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"stromal cell"	"rest"	2	117.674225	5.36642	0	0	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"mast cell"	"rest"	24298	-5.683208	-4.309566	3.69109167790948e-08	2.73903684572894e-06	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"pericyte"	"rest"	19	24.513975	4.2635446	7.36382722546486e-95	9.9878043268055e-92	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"T cell"	"rest"	24280	-5.628977	-3.214911	3.95516729790453e-08	1.7151235241748e-06	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"goblet cell"	"rest"	24285	-4.6501656	-3.6188836	6.42757066010099e-06	0.000316376431644568	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"glial cell"	"rest"	2808	2.1613557	0.5252816	0.0309307525927575	0.123530736757661	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"endothelial cell of lymphatic vessel"	"rest"	1010	2.7925973	1.1687782	0.00567745576399643	0.0990774875069398	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"smooth muscle cell of large intestine"	"rest"	111	17.180832	2.665313	9.99008848648993e-59	2.23759651659785e-56	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"IgA plasma cell"	"rest"	23943	-19.389198	-4.434404	3.45578785044519e-78	1.47757626236022e-76	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"enterocyte of epithelium of large intestine"	"rest"	24300	-5.620252	-5.2483835	5.92963301536045e-08	2.3539196819026e-06	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"CD8-positive, alpha-beta T cell"	"rest"	24273	-13.499341	-3.989018	3.20378850707528e-39	1.92180080127115e-37	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"consensus molecular subtype 2 epithelial cell"	"rest"	24279	-9.596732	-5.7343574	2.2695622444525e-20	1.71545178439825e-18	"COL6A2"	"fibroblasts"
"ENSG00000142173"	"T-helper 17 cell"	"rest"	24279	-6.413568	-3.7360115	4.74606885375855e-10	2.24555280999343e-08	"COL6A2"	"fibroblasts"
"ENSG00000142959"	"CD4-positive, alpha-beta T cell"	"rest"	18119	-3.2694068	-2.393068	0.00109237225391716	0.0034590371215478	"BEST4"	"enterocytes"
"ENSG00000142959"	"epithelial cell of large intestine"	"rest"	12757	0.2581525	0.084318854	0.796298202848789	0.852107136723661	"BEST4"	"enterocytes"
"ENSG00000142959"	"brush cell of epithelium proper of large intestine"	"rest"	15965	-0.4768892	-24.35742	0.637583293419488	0.98839978386086	"BEST4"	"enterocytes"
"ENSG00000142959"	"natural killer cell"	"rest"	17669	-0.932336	-1.6463041	0.351740256355553	0.87757088097848	"BEST4"	"enterocytes"
"ENSG00000142959"	"regulatory T cell"	"rest"	20023	-2.5459783	-2.8117929	0.0110098336757779	0.0387590597491624	"BEST4"	"enterocytes"
"ENSG00000142959"	"smooth muscle cell of large intestine"	"rest"	21395	-2.0401247	-3.9892766	0.0417987483902747	0.150917004158269	"BEST4"	"enterocytes"
"ENSG00000142959"	"consensus molecular subtype 2 epithelial cell"	"rest"	18947	-2.0669043	-3.6501844	0.0391811604944377	0.130893384279037	"BEST4"	"enterocytes"
"ENSG00000142959"	"T-helper 17 cell"	"rest"	16589	-0.6038862	-0.78937566	0.546203848334584	0.931476722076036	"BEST4"	"enterocytes"
"ENSG00000142959"	"B cell"	"rest"	16351	-1.8868065	-1.0951704	0.0592874324549861	0.130978497507559	"BEST4"	"enterocytes"
"ENSG00000142959"	"nan"	"rest"	1350	6.3326793	0.7728601	2.42606210855789e-10	7.22756318710583e-10	"BEST4"	"enterocytes"
"ENSG00000142959"	"T cell"	"rest"	15184	-0.5476268	-0.7931363	0.58421652892854	0.958008116617064	"BEST4"	"enterocytes"
"ENSG00000142959"	"endothelial stalk cell"	"rest"	20773	-1.2842532	-1.7735459	0.199515393697028	0.504188885386529	"BEST4"	"enterocytes"
"ENSG00000142959"	"myeloid cell"	"rest"	20715	-4.167265	-3.7336364	3.18822321133862e-05	0.00012637198421925	"BEST4"	"enterocytes"
"ENSG00000142959"	"conventional dendritic cell"	"rest"	21337	-1.1656424	-24.360538	0.245561266311757	0.803960407098732	"BEST4"	"enterocytes"
"ENSG00000142959"	"goblet cell"	"rest"	5841	0.18992555	0.28094923	0.849486424190628	0.972815117795036	"BEST4"	"enterocytes"
"ENSG00000142959"	"myofibroblast"	"rest"	21873	-2.2950678	-2.2803802	0.0218887679585234	0.059245275048713	"BEST4"	"enterocytes"
"ENSG00000142959"	"enterocyte of epithelium of large intestine"	"rest"	172	8.916348	6.243286	2.18779750071293e-16	2.68406473278419e-14	"BEST4"	"enterocytes"
"ENSG00000142959"	"CD8-positive, alpha-beta T cell"	"rest"	18416	-2.2601979	-1.8484682	0.0239295803815127	0.0704395925825621	"BEST4"	"enterocytes"
"ENSG00000142959"	"pericyte"	"rest"	22303	-1.7544615	-24.365267	0.0802290232430505	0.312145238797743	"BEST4"	"enterocytes"
"ENSG00000142959"	"consensus molecular subtype 3 epithelial cell"	"rest"	16962	-0.38480377	-0.2632465	0.700462452143094	0.914117509778029	"BEST4"	"enterocytes"
"ENSG00000142959"	"glial cell"	"rest"	19534	-1.4312187	-2.2129478	0.152875628441487	0.416831091441867	"BEST4"	"enterocytes"
"ENSG00000142959"	"plasma cell"	"rest"	11929	-0.6412922	-24.357927	0.524515395383745	0.976779377238643	"BEST4"	"enterocytes"
"ENSG00000142959"	"endothelial tip cell"	"rest"	21567	-1.8360978	-2.0261202	0.0666405620021634	0.179259881084268	"BEST4"	"enterocytes"
"ENSG00000142959"	"endothelial cell of lymphatic vessel"	"rest"	21078	-0.999316	-24.359547	0.319776776557109	0.977613544996236	"BEST4"	"enterocytes"
"ENSG00000142959"	"stromal cell"	"rest"	21686	-3.921794	-2.0879006	8.94169068165883e-05	0.000254076392344063	"BEST4"	"enterocytes"
"ENSG00000142959"	"consensus molecular subtype 1 epithelial cell"	"rest"	11167	0.16581793	0.11076641	0.868328449153269	0.92041449573236	"BEST4"	"enterocytes"
"ENSG00000142959"	"T follicular helper cell"	"rest"	19900	-1.5080923	-24.36306	0.132754436653719	0.474325598780022	"BEST4"	"enterocytes"
"ENSG00000142959"	"IgA plasma cell"	"rest"	13298	-3.7657511	-2.4838572	0.000169641658526335	0.000354167218339486	"BEST4"	"enterocytes"
"ENSG00000142959"	"gamma-delta T cell"	"rest"	5273	0.23665981	0.34827775	0.813088536746202	0.97186487203527	"BEST4"	"enterocytes"
"ENSG00000142959"	"mast cell"	"rest"	18867	-1.4145964	-24.362307	0.158557054132948	0.558426416561136	"BEST4"	"enterocytes"
"ENSG00000143416"	"pericyte"	"rest"	1731	3.4542801	0.98655397	0.00058692594241961	0.00593587819313686	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"enterocyte of epithelium of large intestine"	"rest"	40	15.083922	4.252579	9.83495599573942e-38	5.58396780651121e-35	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"stromal cell"	"rest"	830	18.70126	1.5262333	5.59122282351832e-76	1.41308606639106e-74	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"CD4-positive, alpha-beta T cell"	"rest"	24181	-15.425423	-4.7426977	4.40235521553921e-51	2.19849007615014e-49	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"B cell"	"rest"	24122	-14.416424	-4.286642	5.7077829609698e-45	2.29193771725521e-43	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"regulatory T cell"	"rest"	24237	-10.930071	-4.1974287	1.30421123203136e-26	5.77876824297888e-25	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"conventional dendritic cell"	"rest"	24296	-4.2883763	-5.014262	3.12754652294425e-05	0.000689132859306505	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"myeloid cell"	"rest"	24247	-14.551915	-3.1109324	2.47469526673098e-46	7.35002557688201e-45	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"glial cell"	"rest"	23832	-5.511982	-2.4524126	5.10645972221666e-08	9.24845012301169e-07	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"plasma cell"	"rest"	22544	-2.4555182	-27.545824	0.0179068247164418	0.226197840652119	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"endothelial cell of lymphatic vessel"	"rest"	24283	-3.8266513	-27.547575	0.000213423576035523	0.00742239769990207	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"smooth muscle cell of large intestine"	"rest"	2169	3.4736273	0.7959918	0.000533971906171912	0.00367947787673752	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"CD8-positive, alpha-beta T cell"	"rest"	24193	-12.251146	-4.67815	6.55663341314441e-33	3.06654498368788e-31	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"natural killer cell"	"rest"	24171	-5.0449433	-3.4927497	7.5790512876925e-07	3.24054217404071e-05	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"IgA plasma cell"	"rest"	23476	-15.853785	-3.3894508	3.70206254498402e-54	8.47067994125958e-53	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"endothelial tip cell"	"rest"	23394	-4.231111	-1.0997093	2.48109234020918e-05	0.000162963111094611	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"endothelial stalk cell"	"rest"	23489	-3.6461332	-1.2520957	0.000284333328130066	0.00231467618305016	"SELENBP1"	"Tuft cells"
"ENSG00000143416"	"consensus molecular subtype 2 epithelial cell"	"rest"	10118	-0.30867344	-0.07888462	0.757625961844322	0.928330920565991	"SELENBP1"	"Tuft cells"
